StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,1_1,1_2,1_3,1_8,1_9,2_1,2_2,2_3,2_8,2_9,T1_1,T1_2,T1_3,T1_4,T1_5,T1_6,T1_7,GA1_1,GA1_2,GA1_3,GA1_4,GA1_5,GA2,GA3_1,GA3_2,GA3_3,GA3_4,GA3_5,GA3_6,GA3_7,GA3_8,GA4,GA5,GA6,N1_1,N1_2,N1_3,N1_4,N1_5,N2,N3_1,N3_2,N3_3,N3_4,N3_5,N3_6,N3_7,N3_8,N4,N5,N6,FB1_1,FB1_2,FB1_3,FB1_4,FB1_5,FB2,FB3_1,FB3_2,FB3_3,FB3_4,FB3_5,FB3_6,FB3_7,FB3_8,FB4,FB5,FB6,1,2_1,imid,Q_Language,group,SC1,SC2,SC3
2021-10-19 10:08:46,2021-10-19 10:21:14,IP Address,100,748,True,2021-10-19 10:21:14,R_2xXh2aHOEqqWbB5,anonymous,NL,1,kabinetsformatie,Covid,Woningtekort,Lerarentekort,Stikstofprobleem,Gaswinning,Zelftest HPV,Ter Apel Vluchtelingenprobleem,Veiligheid voetbalstadions,Ajax- Dortmund,Agree -6,Agree -6,Agree -6,Agree -6,Somewhat disagree - 3,Somewhat disagree - 3,Disagree - 2,,,,,,,,,,,,,,,,,,Agree - 6,Agree - 6,Somewhat disagree - 3,Somewhat disagree - 3,Disagree - 2,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Slightly too little - 3,Moderately too little - 2,Neither too much nor too little - 4,Neither too much nor too little - 4,Far too little - 1,Far too little - 1,Moderately too much - 6,Neither agree nor disagree - 4,Somewhat disagree - 3,Usually - 5,Strongly disagree - 1,Disagree - 2,Disagree - 2,Somewhat agree - 5,Somewhat agree - 5,Moderately too much attention - 6,Far too little - 1,Far too little - 1,Far too little - 1,Slightly too little - 3,Slightly too little - 3,Neither too much nor too little - 4,Slightly too much - 5,Moderately too much - 6,Somewhat agree - 5,Somewhat agree - 5,Usually - 5,Very interesting - 4,2,4031731,NL,FB,0,3,2
2021-10-19 10:03:23,2021-10-19 10:21:14,IP Address,100,1071,True,2021-10-19 10:21:14,R_1HbJ3OjLtgtumpc,anonymous,NL,0.89999997615814208984375,Corona,Asielopvang,Energieprijs verhoging,Woningbouw,Toeslagenaffaire,Toename Corona patiënten,Man voor tram geduwd Den Haag,Amputatie na auto ongeluk,Proces peter r de vries,"Zoektocht verdwenen peuter  ",Agree -6,Agree -6,Agree -6,Agree -6,Disagree - 2,Disagree - 2,Disagree - 2,Somewhat agree - 5,Somewhat agree - 5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Moderately too little attention - 2,Neither too much nor too little - 4,Neither too much nor too little - 4,Moderately too little - 2,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Somewhat agree - 5,Neither agree nor disagree - 4,Never - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderately interesting - 3,2,44904,NL,GA,3,0,0
2021-10-19 10:14:16,2021-10-19 10:21:16,IP Address,100,419,True,2021-10-19 10:21:16,R_3s63HPsxS2k9OYH,anonymous,NL,0.89999997615814208984375,Individualisering,Materialisme,Ontlezing,Verruwing,Milieu,Corona,Formatie,Europa,Economie,Rechtspraak,Agree -6,Agree -6,Agree -6,Agree -6,Disagree - 2,Disagree - 2,Disagree - 2,,,,,,,,,,,,,,,,,,Agree - 6,Agree - 6,Disagree - 2,Disagree - 2,Disagree - 2,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Never - 1,Disagree - 2,Disagree - 2,Disagree - 2,Agree - 6,Agree - 6,Neither too much nor too little attention - 4,Far too little - 1,Far too little - 1,Far too little - 1,Far too little - 1,Far too little - 1,Far too little - 1,Far too little - 1,Far too little - 1,Neither agree nor disagree - 4,Somewhat agree - 5,Never - 1,Extremely interesting - 5,5,1515152,NL,NOS,0,2,5
2021-10-19 09:41:10,2021-10-19 10:21:46,IP Address,100,2435,True,2021-10-19 10:21:46,R_22l7Pq8rwU0ycEk,anonymous,NL,1,Nog steeds geen regering,Milieu,Energievoorziening,Corona,Toename armoede,Toename coronabesmettingen,Pools standpunt in de europese top,Supportersgeweld,Man onder tram geduwd?,Zelftest baarmoederkanker,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat agree -5,Somewhat agree -5,Agree - 6,Agree - 6,Disagree - 2,Disagree - 2,Disagree - 2,Neither too much nor too little attention - 4,Slightly too little - 3,Slightly too little - 3,Neither too much nor too little - 4,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither agree nor disagree - 4,Somewhat agree - 5,Usually - 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderately interesting - 3,2,4123581,NL,GA,4,0,1
2021-10-19 10:09:55,2021-10-19 10:22:10,IP Address,100,734,True,2021-10-19 10:22:10,R_3PNRyx23ZomJdyQ,anonymous,NL,1,Corona,Kabinetsformatie,Gasprijzen,Zorgverzekeringsprijzen,Vluchtelingen,Nieuwe zorgverzekeringskosten,Coronacijfers stijgen,QR codes geven niet aan dat iemand positief is,?,?,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat agree -5,,,,,,,,,,,,,,,,,,Agree - 6,Somewhat agree - 5,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat disagree - 3,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Neither too much nor too little - 4,Moderately too little - 2,Slightly too much - 5,Slightly too much - 5,Moderately too much - 6,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Seldom - 2,Disagree - 2,Neither agree nor disagree - 4,Somewhat disagree - 3,Somewhat agree - 5,Agree - 6,Slightly too much attention - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Slightly too much - 5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Seldom - 2,Moderately interesting - 3,7,3116121,NL,FB,0,5,3
2021-10-19 10:16:46,2021-10-19 10:22:16,IP Address,100,329,True,2021-10-19 10:22:16,R_2DXGLCVRz4Zv2Ws,anonymous,NL,0.89999997615814208984375,Corona,Economie,milieu,onderwijs,gezondheid,vaccineren,haaivis,ah gebruikt camera in handscanner niet,stoppen kolen,hack zorg veroordeling,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Somewhat agree -5,Neither agree nor disagree - 4,Disagree - 2,Somewhat agree - 5,Somewhat agree - 5,Agree - 6,Somewhat agree - 5,Slightly too much attention - 5,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Somewhat agree - 5,Somewhat agree - 5,Usually - 5,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither agree of disagree - 4,Slightly too much attention - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Somewhat agree - 5,Somewhat agree - 5,Usually - 5,,,,,,,,,,,,,,,,,,Very interesting - 4,4,3846618,NL,GA,3,0,2
2021-10-19 09:23:48,2021-10-19 10:23:25,IP Address,100,3577,True,2021-10-19 10:23:26,R_2ylbUG9KOYqJDCi,anonymous,NL,1,Asiel beleid,Woning nood,Covid,File,Criminaliteit,Carona,Coalitie,Emigratei,Energie,Files,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Agree -6,Agree -6,Agree -6,Neither agree nor disagree - 4,Somewhat agree - 5,Agree - 6,Somewhat agree - 5,Somewhat agree - 5,Neither too much nor too little attention - 4,Slightly too little - 3,Neither too much nor too little - 4,Slightly too little - 3,Moderately too little - 2,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Neither agree nor disagree - 4,Somewhat agree - 5,Usually - 5,Somewhat disagree - 3,Somewhat disagree - 3,Agree - 6,Agree - 6,Agree - 6,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Somewhat agree - 5,Somewhat disagree - 3,About half of the time - 4,Somewhat agree - 5,Somewhat disagree - 3,Somewhat agree - 5,Agree - 6,Agree - 6,Slightly too little attention - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Neither too much nor too little - 4,Slightly too much - 5,Somewhat agree - 5,Neither agree nor disagree - 4,Sometimes - 3,Very interesting - 4,8,481820,NL,FB,2,4,3
2021-10-19 10:16:09,2021-10-19 10:24:29,IP Address,100,499,True,2021-10-19 10:24:29,R_1hYm5mm3xaqren8,anonymous,NL,0.89999997615814208984375,Wonen,Stikstof,Uitkeringsfraude,Nieuw kabinet,Corona,Stijging corona,In storten stadion,Ongeluk A 50,Polen in de EU,Asielopvang,Somewhat agree -5,Neither agree nor disagree - 4,Somewhat agree -5,Neither agree nor disagree - 4,Somewhat agree -5,Agree -6,Agree -6,Neither agree nor disagree - 4,Somewhat agree - 5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither too much nor too little attention - 4,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Somewhat disagree - 3,Somewhat agree - 5,About half of the time - 4,Somewhat agree - 5,Agree - 6,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Neither too much nor too little - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,About half of the time - 4,,,,,,,,,,,,,,,,,,Very interesting - 4,5,4073820,NL,GA,3,1,3
2021-10-19 10:11:49,2021-10-19 10:24:29,IP Address,100,759,True,2021-10-19 10:24:29,R_z2XfeHQDG19dmFz,anonymous,NL,1,Immigratie,Energieschaarste,Toeslagaffaire,Corana,Woning tekort,Proces peter r de vries,Voetbal houligans,Corona,Immigratie,Ziekenhuis,Somewhat disagree - 3,Neither agree nor disagree - 4,Disagree - 2,Disagree - 2,Somewhat disagree - 3,Somewhat agree -5,Somewhat agree -5,,,,,,,,,,,,,,,,,,Disagree - 2,Disagree - 2,Somewhat agree - 5,Somewhat agree - 5,Somewhat agree - 5,Slightly too much attention - 5,Slightly too much - 5,Slightly too much - 5,Slightly too little - 3,Slightly too much - 5,Slightly too much - 5,Neither too much nor too little - 4,Moderately too little - 2,Slightly too much - 5,Somewhat agree - 5,Somewhat agree - 5,Usually - 5,Disagree - 2,Disagree - 2,Disagree - 2,Somewhat agree - 5,Somewhat agree - 5,Neither too much nor too little attention - 4,Far too little - 1,Far too little - 1,Far too little - 1,Moderately too little - 2,Slightly too little - 3,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Somewhat agree - 5,Somewhat agree - 5,About half of the time - 4,Moderately interesting - 3,3,4380590,NL,FB,0,3,2
2021-10-19 10:16:45,2021-10-19 10:28:34,IP Address,100,709,True,2021-10-19 10:28:34,R_cSxrjPD26iSKI2l,anonymous,NL,1,Criminaliteit,Milieuvervuiling,"QR codes ",Zorg,Huisvesting,Beloning voor tip gedode wolf,Stijging positieve tests,Asfaltfabriek Eindhoven moet uitstoot verlagen,OM eist drie maanden cel voor aanranding minderjarige pizzabezorger.,Koninklijke familie jaagt opmdeKroondomeinen,Somewhat disagree - 3,Neither agree nor disagree - 4,Somewhat agree -5,Disagree - 2,Somewhat agree -5,Agree -6,Agree -6,,,,,,,,,,,,,,,,,,Neither agree of disagree - 4,Somewhat disagree - 3,Somewhat agree - 5,Somewhat agree - 5,Agree - 6,Neither too much nor too little attention - 4,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Slightly too much - 5,Slightly too much - 5,Far too little - 1,Disagree - 2,Somewhat agree - 5,Seldom - 2,Somewhat disagree - 3,Somewhat agree - 5,Disagree - 2,Somewhat agree - 5,Somewhat agree - 5,Slightly too little attention - 3,Far too little - 1,Far too little - 1,Far too little - 1,Moderately too little - 2,Moderately too little - 2,Slightly too much - 5,Slightly too much - 5,Moderately too little - 2,Neither agree nor disagree - 4,Somewhat agree - 5,Never - 1,Not interesting at all - 1,3,2797926,NL,FB,0,5,2
2021-10-19 10:24:13,2021-10-19 10:31:34,IP Address,100,441,True,2021-10-19 10:31:34,R_3g5EUsxyytGp8Od,anonymous,NL,0.89999997615814208984375,"Milieu ",Woningen,Corona,Gezondszorg,"Onderwijs ",Woningen,"Formatie ",Gezondheidszorg,"Milieu ",Misdaad,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Disagree - 2,Disagree - 2,Somewhat disagree - 3,Somewhat disagree - 3,Neither agree nor disagree - 4,Neither too much nor too little attention - 4,Slightly too little - 3,Slightly too little - 3,Neither too much nor too little - 4,Slightly too much - 5,Moderately too little - 2,Moderately too little - 2,Far too little - 1,Slightly too little - 3,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Seldom - 2,Agree - 6,Agree - 6,Neither agree of disagree - 4,Somewhat disagree - 3,Disagree - 2,Slightly too much attention - 5,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Moderately too much - 6,Neither too much nor too little - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Sometimes - 3,Disagree - 2,Neither agree nor disagree - 4,Disagree - 2,Somewhat disagree - 3,Neither agree nor disagree - 4,Moderately too little attention - 2,Neither too much nor too little - 4,Slightly too much - 5,Slightly too much - 5,Moderately too little - 2,Moderately too little - 2,Slightly too little - 3,Moderately too little - 2,Moderately too little - 2,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Sometimes - 3,Moderately interesting - 3,4,3821044,NL,GA,3,2,4
2021-10-19 10:32:48,2021-10-19 10:43:14,IP Address,100,626,True,2021-10-19 10:43:14,R_1IY0te4sQ87qOGz,anonymous,NL,1,Zieke,Misdrijf,Economie,Gezondheid,Functie,Vaccin,Politiek,Migratie,Racisme,Ongelijkheid,Neither agree nor disagree - 4,Somewhat agree -5,Agree -6,Somewhat agree -5,Neither agree nor disagree - 4,Somewhat agree -5,Agree -6,Somewhat agree - 5,Agree - 6,Agree - 6,Somewhat agree - 5,Agree - 6,Moderately too much attention - 6,Moderately too much - 6,Far too much - 7,Moderately too much - 6,Moderately too much - 6,Neither too much nor too little - 4,Moderately too much - 6,Moderately too much - 6,Far too much - 7,Strongly agree - 7,Strongly agree - 7,Most of the time - 6,Strongly agree - 7,Agree - 6,Strongly agree - 7,Strongly agree - 7,Agree - 6,Slightly too much attention - 5,Moderately too much - 6,Far too much - 7,Moderately too much - 6,Far too much - 7,Moderately too much - 6,Far too much - 7,Moderately too much - 6,Far too much - 7,Strongly agree - 7,Somewhat agree - 5,Always - 7,Agree - 6,Strongly agree - 7,Strongly agree - 7,Agree - 6,Strongly agree - 7,Far too much attention - 7,Far too much - 7,Moderately too much - 6,Far too much - 7,Far too much - 7,Moderately too much - 6,Far too much - 7,Far too much - 7,Far too much - 7,Strongly agree - 7,Strongly agree - 7,Always - 7,Extremely interesting - 5,10,3082302,NL,GA,5,5,5
2021-10-19 10:35:15,2021-10-19 10:43:37,IP Address,100,501,True,2021-10-19 10:43:37,R_2TR80s1PwkcHhON,anonymous,NL,1,Corona,Hoge gasprijzen,Toeslagenaffaire,Formatie kabinet,Gedode wolf Veluwe,Toeslagenaffaire,Hoog aantal besmettingen,Tip over gedode wolf,Ingestorte stadion,AH gebruikt camera's in handscanners niet,Agree -6,Agree -6,Agree -6,Somewhat agree -5,Somewhat disagree - 3,Neither agree nor disagree - 4,Disagree - 2,,,,,,,,,,,,,,,,,,Strongly agree - 7,Strongly agree - 7,Disagree - 2,Strongly disagree - 1,Strongly disagree - 1,Neither too much nor too little attention - 4,Slightly too little - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Moderately too little - 2,Moderately too little - 2,Neither too much nor too little - 4,Agree - 6,Disagree - 2,Sometimes - 3,,,,,,,,,,,,,,,,,,Moderately interesting - 3,3,3181318,NL,NOS,0,0,5
2021-10-19 10:26:34,2021-10-19 10:46:03,IP Address,100,1169,True,2021-10-19 10:46:03,R_2t5vOX1NgYN8Lh5,anonymous,NL,1,corona,asiel,huizen,energie,klimaat,weer,tramongeval,asiel,corona,vaccinatie,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Agree -6,Neither agree nor disagree - 4,Disagree - 2,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Disagree - 2,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither too much nor too little attention - 4,Slightly too much - 5,Neither too much nor too little - 4,Slightly too much - 5,Slightly too much - 5,Slightly too much - 5,Slightly too little - 3,Neither too much nor too little - 4,Slightly too little - 3,Neither agree nor disagree - 4,Somewhat disagree - 3,Never - 1,Somewhat disagree - 3,Disagree - 2,Somewhat agree - 5,Neither agree of disagree - 4,Somewhat agree - 5,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither agree nor disagree - 4,Disagree - 2,Never - 1,Somewhat agree - 5,Agree - 6,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Somewhat disagree - 3,Neither too much nor too little attention - 4,Slightly too little - 3,Slightly too little - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Moderately too little - 2,Neither too much nor too little - 4,Neither agree nor disagree - 4,Disagree - 2,Never - 1,Very interesting - 4,4,3852749,NL,NOS,2,3,5
